TF,target,importance,corr_sign,signed_importance,validated
TNFRSF4,TNFRSF18,16.09589144965825,1.0,16.09589144965825,False
TNFRSF4,IRF4,9.339130236263356,1.0,9.339130236263356,False
IFNG,CD2,8.885553832305865,1.0,8.885553832305865,False
TNFRSF4,ICOS,8.577157190699477,1.0,8.577157190699477,False
TNFRSF4,BATF,8.254574976709106,1.0,8.254574976709106,False
TNFRSF4,ARHGDIB,7.965199647797907,-1.0,-7.965199647797907,False
TNFRSF4,TNFRSF9,7.457724292854864,1.0,7.457724292854864,False
IFNG,ICOS,6.593979509421025,1.0,6.593979509421025,False
ARHGDIB,TNFRSF8,6.574022955101276,-1.0,-6.574022955101276,False
TNFRSF4,ID2,6.461054444089623,1.0,6.461054444089623,False
ARHGDIB,CD226,6.243532888577072,1.0,6.243532888577072,True
CD27,TCF7,6.198106463841778,1.0,6.198106463841778,True
TNFRSF18,GNLY,6.193175282951695,1.0,6.193175282951695,False
TNFRSF4,IFNG,5.862799694883631,1.0,5.862799694883631,False
TNFRSF4,IL2RB,5.527538018945037,1.0,5.527538018945037,False
CD27,PLCG2,5.523514548311777,1.0,5.523514548311777,True
ARHGDIB,TNFRSF4,5.293010728965244,-1.0,-5.293010728965244,True
TNFRSF4,CD247,5.130978509049211,-1.0,-5.130978509049211,False
IFNG,CD27,4.961338074525367,-1.0,-4.961338074525367,True
TNFRSF4,CD226,4.943370469226661,-1.0,-4.943370469226661,False
CD27,CD28,4.793543249014085,-1.0,-4.793543249014085,True
TNFRSF4,CEACAM1,4.7367631638045165,1.0,4.7367631638045165,False
CD40,FOXL2NB,4.711785619442552,1.0,4.711785619442552,False
TNFRSF4,NLRC3,4.669980713790799,-1.0,-4.669980713790799,False
TNFRSF18,TNFRSF4,4.614059567275348,1.0,4.614059567275348,False
TNFRSF4,CD27,4.540199559722356,-1.0,-4.540199559722356,False
TNFRSF4,TNFRSF25,4.486836279701715,1.0,4.486836279701715,False
TNFRSF4,GRAP,4.359033635925933,-1.0,-4.359033635925933,False
ARHGDIB,ICOS,4.346152195541887,-1.0,-4.346152195541887,True
CD27,CD247,4.2582115571495525,1.0,4.2582115571495525,True
TNFRSF18,ZEB2,4.211105426324569,1.0,4.211105426324569,False
TNFRSF4,IL2,4.076829759073542,1.0,4.076829759073542,False
TNFRSF4,MGST3,3.9961921615373903,-1.0,-3.9961921615373903,False
ARHGDIB,TNFRSF9,3.978968576147293,-1.0,-3.978968576147293,False
IFNG,TNFRSF4,3.9154970743549606,1.0,3.9154970743549606,True
CD27,GZMK,3.910573221628201,1.0,3.910573221628201,True
TNFRSF4,RUNX3,3.8472345868774207,1.0,3.8472345868774207,False
TNFRSF4,TAGAP,3.773312014833972,1.0,3.773312014833972,False
CD2,TNFRSF1B,3.734272038990516,1.0,3.734272038990516,False
CD27,GATA3,3.626737632094157,-1.0,-3.626737632094157,True
IFNG,TNFRSF9,3.5999485443669856,1.0,3.5999485443669856,False
CD27,TNFRSF1A,3.579508343557164,1.0,3.579508343557164,False
ICOS,CD28,3.552144048213856,1.0,3.552144048213856,False
TNFRSF4,TCF7,3.504406284921741,-1.0,-3.504406284921741,False
CD2,MUC1,3.475462968703286,-1.0,-3.475462968703286,False
CD226,LHX6,3.413065418919809,1.0,3.413065418919809,False
TNFRSF4,ZEB2,3.3533673270206754,1.0,3.3533673270206754,False
CD27,TNFRSF14,3.3420382684605072,1.0,3.3420382684605072,False
TNFRSF4,LTBR,3.324130675985022,1.0,3.324130675985022,False
TNFRSF4,FOSL1,3.284888323200497,1.0,3.284888323200497,False
TCF7,CD27,3.244760460911283,1.0,3.244760460911283,True
TNFRSF18,TNFRSF1B,3.210730508970113,1.0,3.210730508970113,False
CD27,TNFRSF8,3.1915999181175283,-1.0,-3.1915999181175283,False
TNFRSF4,PRDM1,3.105255487517122,1.0,3.105255487517122,False
TNFRSF4,TNFRSF1B,2.991916230996419,1.0,2.991916230996419,False
TNFRSF4,EMP1,2.955194195887912,1.0,2.955194195887912,False
CD2,CEACAM1,2.947498984444488,1.0,2.947498984444488,False
IL2RG,TNFRSF14,2.9327149183412318,1.0,2.9327149183412318,False
TNFRSF4,TRIM21,2.903407081157363,-1.0,-2.903407081157363,False
ICOS,IL9R,2.896214229999802,-1.0,-2.896214229999802,False
IRF4,TNFRSF9,2.848056074757252,1.0,2.848056074757252,False
TCF7,TNFRSF14,2.78540660150416,1.0,2.78540660150416,False
TNFRSF4,CCL4,2.7736517864105616,1.0,2.7736517864105616,False
TNFRSF4,IL2RG,2.7075445526617696,-1.0,-2.7075445526617696,False
CD27,LAT,2.635436924685803,1.0,2.635436924685803,True
ARHGDIB,CD27,2.615635837760085,1.0,2.615635837760085,True
TNFRSF4,NOTCH1,2.598769438003839,1.0,2.598769438003839,False
IFNG,TNFRSF8,2.5808566682044387,1.0,2.5808566682044387,False
TNFRSF8,IL1R1,2.5801751942176923,1.0,2.5801751942176923,False
CD226,PRDM13,2.5566566773829185,1.0,2.5566566773829185,False
TNFRSF18,CCL4,2.5315075952471453,1.0,2.5315075952471453,False
TNFRSF4,DEF6,2.491543580765925,-1.0,-2.491543580765925,False
TNFRSF4,PLCG2,2.4618820919758635,-1.0,-2.4618820919758635,False
CD2,CD28,2.4530241606696075,1.0,2.4530241606696075,False
TNFRSF4,CD2,2.448735400184272,1.0,2.448735400184272,False
TNFRSF4,JMJD1C,2.420971126179196,-1.0,-2.420971126179196,False
CD226,PRF1,2.3397875574813205,1.0,2.3397875574813205,False
CD226,NLRC3,2.338809890482441,1.0,2.338809890482441,False
TNFRSF4,ABCB10,2.302904186169848,1.0,2.302904186169848,False
ICOS,GZMK,2.2542947064401107,-1.0,-2.2542947064401107,False
TNFRSF14,MUC1,2.22041669948216,1.0,2.22041669948216,False
CD2,FOXQ1,2.21470971950365,1.0,2.21470971950365,False
APOL2,TNFRSF14,2.1992687746634947,1.0,2.1992687746634947,False
TNFRSF18,P2RY14,2.183424436633082,1.0,2.183424436633082,False
TNFRSF9,LTBR,2.180695523637917,1.0,2.180695523637917,False
TNFRSF18,ID2,2.173824817249597,1.0,2.173824817249597,False
CD2,BICDL2,2.1731747057352906,-1.0,-2.1731747057352906,False
NLRC3,CD226,2.1531586736431114,1.0,2.1531586736431114,True
TNFRSF18,CNR2,2.1447548035619777,1.0,2.1447548035619777,False
CD27,TNFRSF4,2.1305563138946466,-1.0,-2.1305563138946466,False
CD2,P2RY14,2.128392628834192,1.0,2.128392628834192,False
ARHGDIB,TNFRSF14,2.127487374412909,1.0,2.127487374412909,False
CD27,BATF,2.0874054435006726,-1.0,-2.0874054435006726,False
CD27,BICDL2,2.071880748882808,1.0,2.071880748882808,False
TNFRSF4,TNFRSF12A,2.068072589253585,1.0,2.068072589253585,False
ARHGDIB,CD2,2.0517766471056915,-1.0,-2.0517766471056915,False
TNFRSF14,LAT2,2.048516166804065,-1.0,-2.048516166804065,False
CD27,IL2RG,2.044045307961304,1.0,2.044045307961304,True
ICOS,CCL5,2.0408673118064407,-1.0,-2.0408673118064407,False
TNFRSF8,LHX4,2.0303899275765582,1.0,2.0303899275765582,False
TNFRSF4,TNF,2.012306162339234,1.0,2.012306162339234,False
CD226,PLCG2,1.9603413698728416,1.0,1.9603413698728416,False
TNFRSF4,TNFRSF1A,1.924835091142113,-1.0,-1.924835091142113,False
TNFRSF4,GZMA,1.9222592446137008,-1.0,-1.9222592446137008,False
TNFRSF18,XCL1,1.919434572074194,1.0,1.919434572074194,False
TCF7,ICOS,1.9187340743781376,-1.0,-1.9187340743781376,False
PRDM1,CD2,1.89526214669812,1.0,1.89526214669812,True
ARHGDIB,TNFRSF25,1.890760378366959,-1.0,-1.890760378366959,True
TNFRSF4,TRAF3IP2,1.8526518003950352,-1.0,-1.8526518003950352,False
IRF4,CD27,1.849021535858679,-1.0,-1.849021535858679,False
CD27,ICOS,1.844313524229369,-1.0,-1.844313524229369,True
FOXD2,CD28,1.8410951005505445,1.0,1.8410951005505445,True
LAT,CD40,1.8397554050625,-1.0,-1.8397554050625,False
CD27,ID2,1.8252056541306911,-1.0,-1.8252056541306911,True
IRF4,CD226,1.8221099292168477,-1.0,-1.8221099292168477,False
TNFRSF4,KLRG1,1.813883839381856,-1.0,-1.813883839381856,False
TNFRSF4,OTUD7B,1.7965112515321364,1.0,1.7965112515321364,False
TNFRSF4,FOSB,1.7762788109147958,1.0,1.7762788109147958,False
CD226,DEPDC7,1.769278766764823,1.0,1.769278766764823,False
TNFRSF14,APOL2,1.7664415082845553,1.0,1.7664415082845553,False
ICOS,TNFRSF4,1.763734280252352,1.0,1.763734280252352,False
TNFRSF4,GATA3,1.7525398187114571,1.0,1.7525398187114571,False
FOXL2NB,CD40,1.742562966823593,1.0,1.742562966823593,True
CD27,ZEB2,1.7351666274635746,-1.0,-1.7351666274635746,False
TCF7,CD226,1.7334191820875895,1.0,1.7334191820875895,False
TNFRSF1B,CD2,1.7265205150159064,1.0,1.7265205150159064,False
CD2,PRF1,1.7172202433845396,1.0,1.7172202433845396,False
CD27,CD40,1.714581440322838,1.0,1.714581440322838,False
TNFRSF8,PAPOLG,1.7036237722866288,1.0,1.7036237722866288,False
IRF4,TNFRSF4,1.7019102340814751,1.0,1.7019102340814751,False
CD2,TBX21,1.6934859852048425,1.0,1.6934859852048425,True
TNFRSF8,PRKD2,1.6904292843732258,1.0,1.6904292843732258,False
IFNG,TNFRSF18,1.684520279797579,1.0,1.684520279797579,True
CD27,FOXO1,1.672264802637135,1.0,1.672264802637135,False
TNFRSF9,CNR2,1.6714876303662467,1.0,1.6714876303662467,False
TNFRSF4,MAP4K1,1.6678400156234623,-1.0,-1.6678400156234623,False
CD27,CCL5,1.6635805550791185,1.0,1.6635805550791185,False
IKZF3,CD28,1.6627597199364068,1.0,1.6627597199364068,False
TNFRSF4,IKZF3,1.6588526052999808,-1.0,-1.6588526052999808,False
CD28,PRKD2,1.6458797406025387,1.0,1.6458797406025387,True
TNFRSF8,IL9R,1.6395956405415166,-1.0,-1.6395956405415166,False
CD28,FOXD2,1.6350195216952572,1.0,1.6350195216952572,False
CD2,PRDM1,1.6329341184612858,1.0,1.6329341184612858,False
CD27,IL2RB,1.6253549755496743,-1.0,-1.6253549755496743,True
CD226,FOXD2,1.620524718639664,-1.0,-1.620524718639664,False
CD2,CBY1,1.593741170606895,-1.0,-1.593741170606895,True
CD27,CD226,1.5898671009920304,1.0,1.5898671009920304,False
TRAF3IP2,TNFRSF25,1.5879710295524976,1.0,1.5879710295524976,True
TNFRSF4,TNFRSF8,1.5835730978259357,1.0,1.5835730978259357,False
CD27,RAC2,1.5788101990026018,1.0,1.5788101990026018,False
ICOS,CD2,1.5555790807882568,1.0,1.5555790807882568,False
CD2,EOMES,1.5496098006063306,1.0,1.5496098006063306,False
CD27,ARHGDIB,1.538891797195677,1.0,1.538891797195677,True
CD28,CBY1,1.536865204096611,-1.0,-1.536865204096611,False
IL2RG,CD2,1.5358426269178131,1.0,1.5358426269178131,False
TNFRSF4,EMP3,1.5300676367803836,-1.0,-1.5300676367803836,False
TNFRSF25,RELA,1.518811365743717,-1.0,-1.518811365743717,False
TNFRSF18,PRDM1,1.5154490915890264,1.0,1.5154490915890264,False
TNFRSF4,CCL5,1.5087254680158115,-1.0,-1.5087254680158115,False
IRF4,ICOS,1.5061170351821689,1.0,1.5061170351821689,False
ICOS,CCL4,1.4998151714088426,1.0,1.4998151714088426,False
TNFRSF4,TBX21,1.4997822762589557,1.0,1.4997822762589557,False
TNFRSF8,BATF,1.4911772567978197,1.0,1.4911772567978197,False
TNFRSF18,GZMB,1.4664114663856789,1.0,1.4664114663856789,False
CD2,FOXL2NB,1.465828594019388,-1.0,-1.465828594019388,False
CD27,IRF4,1.4609516103365812,-1.0,-1.4609516103365812,False
CD226,MAP4K1,1.458527784891471,1.0,1.458527784891471,False
CD28,TNFRSF1A,1.457035244151506,1.0,1.457035244151506,False
EOMES,CD40,1.4566820481802356,1.0,1.4566820481802356,False
ICOS,IFNG,1.4551211496460237,1.0,1.4551211496460237,False
TNFRSF14,PRDM13,1.4541546390014664,1.0,1.4541546390014664,False
CD27,PRKD2,1.446720512060982,1.0,1.446720512060982,False
TCF7,TNFRSF8,1.435768767730487,-1.0,-1.435768767730487,True
CD27,JMJD1C,1.4231922496607272,1.0,1.4231922496607272,False
ICOS,TNFRSF25,1.4226922573148302,1.0,1.4226922573148302,False
BATF,CD226,1.4207751594018447,-1.0,-1.4207751594018447,False
TNFRSF9,FASLG,1.4176558664758685,1.0,1.4176558664758685,False
IFNG,TNFRSF14,1.4093538818755609,-1.0,-1.4093538818755609,False
IL2RG,TNFRSF25,1.4002208467697697,1.0,1.4002208467697697,False
CD2,PLCG2,1.3952481013835978,1.0,1.3952481013835978,True
ICOS,P2RY14,1.383484351584488,1.0,1.383484351584488,False
CD2,TRAF3IP2,1.383371678796811,-1.0,-1.383371678796811,False
TNFRSF25,TRAF3IP2,1.3784898016500644,1.0,1.3784898016500644,False
TNFRSF4,IL9R,1.3771724193541486,-1.0,-1.3771724193541486,False
TAGAP,CD40,1.3701409699870402,1.0,1.3701409699870402,False
CD2,FASLG,1.3687771949337149,1.0,1.3687771949337149,False
TNFRSF18,EMP1,1.3586544808247585,1.0,1.3586544808247585,False
CD27,FOSB,1.357193949732295,-1.0,-1.357193949732295,False
CD27,NOTCH1,1.3314945767111377,-1.0,-1.3314945767111377,False
IRF4,TNFRSF8,1.3297247474534108,1.0,1.3297247474534108,False
BATF,TNFRSF8,1.3248662078562117,1.0,1.3248662078562117,False
CD226,VAV1,1.3229670889117462,1.0,1.3229670889117462,False
CD27,GRAP,1.2997660279405272,1.0,1.2997660279405272,False
CD27,PRDM1,1.2839909791469166,-1.0,-1.2839909791469166,False
TNFRSF4,PRF1,1.275958858385014,-1.0,-1.275958858385014,False
CD2,IL2RG,1.272999329485015,1.0,1.272999329485015,True
ICOS,GZMA,1.2638512258722696,-1.0,-1.2638512258722696,False
TCF7,TNFRSF9,1.2607523858915528,-1.0,-1.2607523858915528,False
TNFRSF8,FOXD2,1.2581899087517987,1.0,1.2581899087517987,False
TNFRSF18,CD2,1.2568355514001082,1.0,1.2568355514001082,False
CD27,ABCB10,1.2446292668099517,-1.0,-1.2446292668099517,False
IL1R1,TNFRSF25,1.2151741143778705,1.0,1.2151741143778705,True
CD226,TNFRSF25,1.20991349593849,1.0,1.20991349593849,False
CD28,TNFRSF25,1.2058975777066523,1.0,1.2058975777066523,True
CD27,IFNG,1.2043684285939291,-1.0,-1.2043684285939291,False
CD247,CD27,1.2042883019806558,1.0,1.2042883019806558,False
TNFRSF4,GZMB,1.1950935245467946,1.0,1.1950935245467946,False
TCF7,CD2,1.1937126078717304,-1.0,-1.1937126078717304,True
TNFRSF8,APOL2,1.1930936772336052,1.0,1.1930936772336052,False
CD2,OTUD7A,1.1891113393754735,1.0,1.1891113393754735,False
CD226,GZMA,1.1835834166657917,1.0,1.1835834166657917,False
ICOS,TNF,1.1804459581957911,1.0,1.1804459581957911,False
ICOS,OTUD7A,1.169026701966211,-1.0,-1.169026701966211,False
CD28,LTBR,1.1689662636717977,-1.0,-1.1689662636717977,False
CD226,IL9R,1.1687349376650595,1.0,1.1687349376650595,False
INPPL1,CD40,1.157986524342015,1.0,1.157986524342015,False
CD226,RELA,1.153215712273303,-1.0,-1.153215712273303,False
TNFRSF18,FOSL1,1.1353221054085607,1.0,1.1353221054085607,False
CD27,TNF,1.1174365158802009,-1.0,-1.1174365158802009,False
CD27,XCL1,1.1170158721506944,1.0,1.1170158721506944,True
RUNX3,CD2,1.116288735429141,1.0,1.116288735429141,False
EMP1,TNFRSF9,1.1152110614675252,1.0,1.1152110614675252,True
CD226,CNR2,1.1133101460206314,1.0,1.1133101460206314,False
ICOS,ARHGDIB,1.1042954457037328,-1.0,-1.1042954457037328,False
ICOS,FOXQ1,1.0990631225564331,-1.0,-1.0990631225564331,False
TCF7,TNFRSF4,1.0966693400569958,-1.0,-1.0966693400569958,False
ICOS,CD27,1.0831406735716331,-1.0,-1.0831406735716331,False
TNFRSF1B,CD28,1.081469103738424,1.0,1.081469103738424,False
TNFRSF4,LHX4,1.0781923652315557,1.0,1.0781923652315557,False
CD226,CCL5,1.0690663461062904,1.0,1.0690663461062904,False
CD28,CD40,1.0611712778558853,-1.0,-1.0611712778558853,False
CD2,HELZ2,1.0562658547120125,1.0,1.0562658547120125,True
TNFRSF4,LHX6,1.0536015006771902,-1.0,-1.0536015006771902,False
TCF7,TNFRSF18,1.049646767940701,-1.0,-1.049646767940701,False
CD2,WT1,1.0450038324585624,-1.0,-1.0450038324585624,False
TNFRSF18,GATA3,1.044487972412409,1.0,1.044487972412409,False
CD2,FOXO1,1.0436166530176925,-1.0,-1.0436166530176925,False
TNFRSF4,AKAP12,1.0416202099634038,1.0,1.0416202099634038,False
TNFRSF25,MUC1,1.0410562833250343,-1.0,-1.0410562833250343,False
TNFRSF4,VAV1,1.0371899897446013,1.0,1.0371899897446013,False
IL2RB,CD2,1.036339620305587,1.0,1.036339620305587,False
TNFRSF8,FOSB,1.0222524759579488,1.0,1.0222524759579488,False
ICOS,AKAP12,1.011952096608108,1.0,1.011952096608108,False
CD226,OTUD7A,1.0110312560715955,1.0,1.0110312560715955,False
CD226,APOL2,1.0064687767074942,-1.0,-1.0064687767074942,False
TNFRSF18,TNFRSF25,1.0042159347997144,1.0,1.0042159347997144,False
TNFRSF4,IL1R1,0.9837266206439894,-1.0,-0.9837266206439894,False
CD2,RUNX3,0.9801893695034416,1.0,0.9801893695034416,False
ARHGDIB,CD28,0.9645419970217396,1.0,0.9645419970217396,False
TNFRSF18,AKAP12,0.9628935561133722,1.0,0.9628935561133722,False
BATF,ICOS,0.961486321800934,1.0,0.961486321800934,False
CD2,IL9R,0.9435689282664612,1.0,0.9435689282664612,False
ID2,TNFRSF25,0.934131397836696,1.0,0.934131397836696,False
TNFRSF4,WT1,0.9300279790127632,-1.0,-0.9300279790127632,False
IL2RG,CD27,0.9263188923248932,1.0,0.9263188923248932,False
TNFRSF4,GZMK,0.91839662855477,-1.0,-0.91839662855477,False
TNFRSF4,INPPL1,0.9171922128993316,1.0,0.9171922128993316,False
CD226,GRAP,0.914010149003526,1.0,0.914010149003526,False
CD226,PRKD2,0.9082589988675468,1.0,0.9082589988675468,False
IL2RG,CD226,0.8989496018974577,1.0,0.8989496018974577,False
IL2RB,ICOS,0.8961202973006116,1.0,0.8961202973006116,True
CD226,ALX4,0.8959550007862721,1.0,0.8959550007862721,False
IFNG,TNFRSF25,0.8936484738193152,1.0,0.8936484738193152,False
CD247,TNFRSF14,0.8917108344023114,1.0,0.8917108344023114,False
ICOS,INPPL1,0.8878403251164315,1.0,0.8878403251164315,False
CD27,FOXQ1,0.8812628222204364,1.0,0.8812628222204364,False
CD28,HELZ2,0.8776433088083543,1.0,0.8776433088083543,False
CD2,MAP4K1,0.8710596088183173,-1.0,-0.8710596088183173,False
TNFRSF25,IL1R1,0.8668530118786051,1.0,0.8668530118786051,False
CD2,AKAP12,0.8668030054921937,1.0,0.8668030054921937,False
ICOS,FOSL1,0.8660609947423428,1.0,0.8660609947423428,False
PRDM1,TNFRSF9,0.8660498468793507,1.0,0.8660498468793507,True
CD27,ITPKA,0.8644435976837305,-1.0,-0.8644435976837305,False
